stop_id,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
00268,King Rd At Hwy 27,43.902195,-79.653435,57,http://www.gotransit.com/publicroot/en/station/station.aspx?station=NOBL,,
00269,King St At Hwy 27,43.902031,-79.653343,57,http://www.gotransit.com/publicroot/en/station/station.aspx?station=NOBL,,
00270,King St At Humber Lea Rd,43.882389,-79.734970,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOHU,,
00271,King St At Humber Lea Rd,43.882385,-79.734489,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOHU,,
00272,Queensgate Blvd At Queen St,43.869423,-79.722740,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOQU,,
00273,Queensgate Blvd At Queen St,43.870056,-79.722298,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOQU,,
00274,Albion Vaughan Rd At Commericial Rd,43.864017,-79.704849,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOVN,,
00275,Albion Vaughan Rd At Commericial Rd,43.863483,-79.704422,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOVN,,
00276,East Gwillimbury GO At Green Ln,44.077740,-79.456818,44,http://www.gotransit.com/publicroot/en/station/station.aspx?station=GWIL,,
00291,Bovaird Dr At Main St,43.706032,-79.786263,33,http://www.gotransit.com/publicroot/en/station/station.aspx?station=10BO,,
00292,Bovaird Dr At Main St,43.705513,-79.787560,33,http://www.gotransit.com/publicroot/en/station/station.aspx?station=10BO,,
00296,Mount Pleasant GO Station At Bovaird Dr,43.674911,-79.821426,34,http://www.gotransit.com/publicroot/en/station/station.aspx?station=MPGO,,
00297,Wellington St At Bayview Ave,44.005325,-79.443489,63,http://www.gotransit.com/publicroot/en/station/station.aspx?station=AURB,,
00299,Yonge St At Elmhurst Ave,43.763447,-79.411552,05,http://www.gotransit.com/publicroot/en/station/station.aspx?station=YELM,,
00300,Yonge St At North York Blvd,43.766834,-79.412468,05,,,
00302,Railway St At Albert St,44.109547,-79.125206,76,http://www.gotransit.com/publicroot/en/station/station.aspx?station=UXBA,,
00303,Wellington St At Bayview Ave,44.004726,-79.444504,63,http://www.gotransit.com/publicroot/en/station/station.aspx?station=AURB,,
00306,Bowmanville P&R At Martin Rd,43.907684,-78.704582,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOPR,,
00307,Aurora Rd At Hwy 404 Carpool Lot,44.012791,-79.408325,63,http://www.gotransit.com/publicroot/en/station/station.aspx?station=A404,,
00310,McMaster U At Scholars Rd,43.261646,-79.923004,18,http://www.gotransit.com/publicroot/en/station/station.aspx?station=MCUV,,
00311,Pearson Airport Terminal 1,43.683361,-79.613937,31,http://www.gotransit.com/publicroot/en/station/station.aspx?station=AIRP,,
00312,Kingston Rd At Fairport Rd,43.823467,-79.106705,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=FAIR,,
00313,Kingston Rd At Fairport Rd,43.823650,-79.106911,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=FAIR,,
00314,Kingston Rd At Glenanna Rd,43.838100,-79.087471,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=GLEN,,
00315,Kingston Rd At Glenanna Rd,43.837864,-79.087402,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=GLEN,,
00316,Kingston Rd At Brock Rd,43.849216,-79.072311,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BRCK,,
00317,Kingston Rd At Brock Rd,43.848778,-79.072426,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BRCK,,
00318,Kingston Rd At Elizabeth St,43.853222,-79.060410,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ELIZ,,
00319,Kingston Rd At Elizabeth St,43.853352,-79.060616,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ELIZ,,
00320,Kingston Rd At Westney Rd,43.857300,-79.042587,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=WTNY,,
00321,Kingston Rd At Westney Rd,43.857471,-79.042953,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=WTNY,,
00322,Kingston Rd At Harwood Ave,43.861267,-79.026543,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=HARW,,
00323,Kingston Rd At Harwood Ave,43.861198,-79.025208,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=HARW,,
00324,Dundas St At Mcquay Blvd,43.875576,-78.961220,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=MCQY,,
00325,Dundas St At White Oaks Crt,43.875088,-78.963989,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=MCQY,,
00326,Dundas St At Garden St,43.882324,-78.931808,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=GRDN,,
00327,Dundas St At Lupin Dr,43.882248,-78.931053,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=GRDN,,
00328,Dundas St At Anderson St,43.884460,-78.922127,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ADSN,,
00329,Dundas St At Hopkins St,43.884117,-78.922890,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ADSN,,
00330,Dundas St At Thickson Rd,43.886295,-78.914085,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=THCK,,
00331,Dundas St At Thickson Rd,43.886566,-78.912048,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=THCK,,
00332,Bond St At Stevenson Rd,43.893860,-78.884338,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=STVN,,
00333,King St At Stevenson Rd,43.893333,-78.881989,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=STVN,,
00334,Major Mackenzie Dr At Hwy 400,43.846096,-79.550087,61,http://www.gotransit.com/publicroot/en/station/station.aspx?station=M400,,
00337,Aberfoyle GO Park & Ride,43.461281,-80.133392,39,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ABPR,,
00338,Hwy 50 At Columbia Way,43.891453,-79.754227,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOCL,,
00339,Hwy 50 At Nashville Rd,43.836014,-79.688148,56,,,
00340,Hwy 50 At Hwy 7,43.767345,-79.648911,56,http://www.gotransit.com/publicroot/en/station/station.aspx?station=W507,,
00341,Lisgar GO Station At Tenth Line,43.592045,-79.790115,23,http://www.gotransit.com/publicroot/en/station/station.aspx?station=LGGO,,
00342,Dundas St At White Oaks Crt,43.874947,-78.963646,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=WOAK,,
00343,Kingston Rd At Church St,43.854183,-79.056747,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=CHUR,,
00344,Kingston Rd At Church St,43.854671,-79.055122,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=CHUR,,
00345,Barrie South GO Station At Yonge St,44.351528,-79.629227,68,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BSGO,,
00346,Queen St At Wilton Dr,43.871944,-79.727722,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOWI,,
00347,Queen St At Allan Dr,43.871994,-79.727287,58,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BOAL,,
00349,Orangeville GO Park & Ride At Mill St,43.913784,-80.090378,43,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ORPR,,
00350,Richmond Hill Centre At Yonge St,43.840298,-79.425415,60,http://www.gotransit.com/publicroot/en/station/station.aspx?station=RHCT,,
00351,Nash Rd At Barton St,43.239433,-79.770317,80,http://www.gotransit.com/publicroot/en/station/station.aspx?station=STON,,
00352,Lincolnville GO At Bethesda Rd,43.994373,-79.234047,74,http://www.gotransit.com/publicroot/en/station/station.aspx?station=LCGO,,
00354,407 Park & Ride/Carpool At Hurontario St,43.651772,-79.711113,22,http://www.gotransit.com/publicroot/en/station/station.aspx?station=H407,,
00355,Trafalgar Rd At Upper Middle Rd,43.474903,-79.701477,13,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00356,Metro Rd at Lennox Ave,44.297611,-79.471939,,,,
00357,Metro Rd at Lennox Ave,44.297611,-79.472031,,,,
00358,Centennial College At Progress Ave,43.785423,-79.229080,89,http://www.gotransit.com/publicroot/en/station/station.aspx?station=CENT,,
00359,Allandale Waterfront GO At Essa Rd,44.374187,-79.690056,69,http://www.gotransit.com/publicroot/en/station/station.aspx?station=ADGO,,
00401,King St At Beaver St,43.918053,-78.585945,97,http://www.gotransit.com/publicroot/en/station/station.aspx?station=NCSL,,
00402,King St At Darlington Blvd,43.906879,-78.808289,95,,,
00407,Albert St At Hwy 7 & 12,44.253101,-79.065285,54,,,
00408,Albert St At Hwy 7 & 12,44.253654,-79.065453,54,,,
00409,Baldwin St At Sleepy Hollow Place,43.925526,-78.961533,51,,,
00410,Baldwin St At Broadleaf Ave,43.918743,-78.958862,51,,,
00411,Baldwin St At Broadleaf Ave,43.918194,-78.958305,93,,,
00412,Baldwin St At Robert Attersley Dr,43.922070,-78.960045,51,,,
00413,Baldwin St At Robert Attersley Dr,43.922581,-78.960526,51,,,
00414,Baldwin St At Robmar St,43.935280,-78.961311,51,,,
00415,Baldwin St At Robmar St,43.935249,-78.961060,51,,,
00416,Baldwin St At Roybrook Ave,43.950794,-78.961876,51,,,
00417,Baldwin St At Sonley Dr,43.925976,-78.962051,51,,,
00418,Baldwin St At Taunton Rd,43.915733,-78.957771,93,,,
00419,Baldwin St At Winchester Rd,43.953220,-78.962105,51,,,
00420,Bloor St At Oxford St,43.879372,-78.860107,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00421,Bloor St At Oxford St,43.879566,-78.860237,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00422,Bloor St At Park Rd,43.878197,-78.865005,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00423,Bloor St At Park Rd,43.878559,-78.864258,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00424,Bloor St At Thornton Rd,43.876583,-78.872276,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00425,Bond St At Arena St,43.897144,-78.870041,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00426,Bond St At Claymore Cres,43.904179,-78.843941,94,,,
00427,Bond St At Gibbons St,43.895248,-78.878090,94,,,
00428,Bond St At Mary St,43.899136,-78.861511,94,,,
00429,Bond St At Park Rd,43.896248,-78.874619,94,,,
00430,Bond St At Patricia Ave,43.902657,-78.849968,94,,,
00431,Bond St At Ritson Rd,43.900509,-78.855087,94,,,
00432,Brock St At Burns St,43.871052,-78.938202,93,,,
00433,Brock St At Burns St,43.871300,-78.938606,93,,,
00434,Brock St At Chestnut St,43.885223,-78.944260,93,,,
00435,Brock St At Chestnut St,43.884964,-78.944344,93,,,
00436,Brock St At Dryden Blvd,43.902977,-78.952301,93,,,
00437,Brock St At Gilbert St,43.876045,-78.940552,93,,,
00438,Brock St At James Rowe Dr,43.903770,-78.952850,93,,,
00439,Brock St At Joy Thompson Ave,43.912163,-78.956306,93,,,
00440,Brock St At Kenneth Hobbs Ave,43.900173,-78.950966,93,,,
00441,Brock St At Manning Rd,43.892067,-78.947311,93,,,
00442,Brock St At Mccartney Ave,43.900795,-78.951492,93,,,
00443,Brock St At 815 Brock St,43.890522,-78.946541,93,,,
00444,Brock St At 814 Brock St,43.890137,-78.946617,93,,,
00445,Brock St At Palmerston,43.895061,-78.948692,93,,,
00446,Brock St At Rossland Rd,43.896957,-78.949371,93,,,
00447,Brock St At Rossland Rd,43.897835,-78.950127,93,,,
00448,Brock St At Starr Ave,43.891651,-78.947227,93,,,
00449,Brock St At Taunton Rd,43.915051,-78.957359,93,,,
00450,Brock St At Timber Mill Ave,43.913433,-78.956947,93,,,
00451,Brock St At Trent St,43.873432,-78.939415,93,,,
00452,Brock St At Trent St,43.873814,-78.939720,93,,,
00453,Brock St At Wallace Dr,43.894634,-78.948395,93,,,
00454,Brock St At Whitburn St,43.909294,-78.955177,93,,,
00455,Brock St At Woodlands Ave,43.908394,-78.954666,93,,,
00456,Cameron St At Country Ln,44.349052,-79.043999,54,,,
00457,Cameron St At Prince St,44.348835,-79.044510,54,,,
00458,Centre St At Gibb St,43.890549,-78.862671,94,,,
00459,Centre St At John St,43.893429,-78.863907,94,,,
00460,Centre St At King St,43.896809,-78.865570,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00461,Centre St At Metcalfe St,43.894409,-78.864388,94,,,
00462,Clarington Blvd At Hwy 2,43.908451,-78.707230,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00463,Dundas St At Annes St,43.877831,-78.950691,93,,,
00464,Dundas St At Bell Dr,43.876347,-78.957283,93,,,
00465,Dundas St At Beverly St,43.883575,-78.925392,93,,,
00466,Dundas St At Beverly St,43.883667,-78.926003,93,,,
00467,Dundas St At 601 Dundas St,43.881710,-78.933777,93,,,
00468,Dundas St At Bowman Ave,43.884941,-78.919273,93,,,
00469,Dundas St At Bowman Ave,43.885330,-78.918922,93,,,
00471,Dundas St At Cochrane St,43.878143,-78.950157,93,,,
00472,Dundas St At Coronation Rd,43.873184,-78.971817,93,,,
00473,Dundas St At Coronation Rd,43.873432,-78.971222,93,,,
00474,Dundas St At Craydon Rd,43.882912,-78.929039,93,,,
00475,Dundas St At Craydon Rd,43.882786,-78.928482,93,,,
00476,Dundas St At Euclid St,43.879005,-78.946564,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00477,Dundas St At Fothergill Crt,43.874298,-78.966751,93,,,
00478,Dundas St At Fothergill Crt,43.874214,-78.967453,93,,,
00479,Dundas St At Frances St,43.878227,-78.948769,93,,,
00480,Dundas St At Garrard Rd,43.888832,-78.902679,93,,,
00481,Dundas St At Glen Hill Dr,43.885509,-78.916916,93,,,
00482,Dundas St At Glen Hill Dr,43.885647,-78.917023,93,,,
00483,Dundas St At Halls Rd,43.870998,-78.981697,93,,,
00484,Dundas St At Halls Rd,43.871086,-78.982117,93,,,
00485,Dundas St At Hickory St,43.880562,-78.938408,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00486,Dundas St At Kathleen St,43.887199,-78.909325,92,,,
00487,Dundas St At Kathleen St,43.887409,-78.908943,93,,,
00488,Dundas St At Kendalwood Rd,43.888325,-78.903954,93,,,
00489,Dundas St At King St,43.879063,-78.945267,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00490,Dundas St At 1475 Dundas St,43.871914,-78.977402,93,,,
00491,Dundas St At 1420 Dundas St,43.872154,-78.977203,93,,,
00492,Dundas St At Pine St,43.881157,-78.936943,93,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00493,Dundas St At Reynolds St,43.881214,-78.935585,93,,,
00494,Dundas St At 821 Dundas St,43.876953,-78.954491,93,,,
00495,Dundas St At Wellington St,43.876717,-78.956390,93,,,
00496,Fairall St At Dowty Rd,43.848751,-79.029648,92,,,
00497,Fairall St At Dowty Rd,43.848969,-79.029808,92,,,
00498,Fairall St At Mcmaster Ave,43.847816,-79.034027,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00499,Fairall St At Mcmaster Ave,43.847866,-79.034309,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00500,Harwood Ave At Brock St,43.855312,-79.023361,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00501,Harwood Ave At Gardiner Dr,43.859051,-79.024956,92,,,
00502,Harwood Ave At Mandrake St,43.858547,-79.024429,92,,,
00503,Harwood Ave At Oak St,43.854721,-79.022873,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00504,Hunt St At Mill St,43.846851,-79.023384,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00505,Hwy 2 At Alexanders Cros,43.866894,-79.000183,92,,,
00506,Hwy 2 At Audley Rd,43.867733,-78.996223,92,,,
00507,Hwy 2 At Baldwin St,43.916615,-78.592018,97,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00508,Hwy 2 At North St,43.917004,-78.591248,97,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00509,King St At Beaver St,43.918274,-78.585762,97,http://www.gotransit.com/publicroot/en/station/station.aspx?station=NCSL,,
00510,Hwy 2 At Bennett Rd,43.912399,-78.649017,97,,,
00511,Hwy 2 At Bennett Rd,43.912560,-78.647652,97,,,
00512,Hwy 2 At Boswell Dr,43.909557,-78.717491,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00513,Hwy 2 At Boswell Dr,43.909763,-78.716957,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00514,Hwy 2 At Bragg Rd,43.912621,-78.636559,97,,,
00515,Hwy 2 At Centerfield Dr,43.907623,-78.803490,95,,,
00516,Hwy 2 At Clarington Blvd,43.909557,-78.708061,96,,,
00519,Hwy 2 At Division St,43.911671,-78.687447,96,,,
00520,Hwy 2 At Durham Rd 57,43.911034,-78.702316,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00521,Hwy 2 At Galbraith Crt,43.911789,-78.674179,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00522,Hwy 2 At George St,43.911537,-78.686203,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00523,Hwy 2 At Hancock Rd,43.913658,-78.768272,95,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00524,Hwy 2 At Holt Rd,43.912502,-78.734413,96,,,
00525,Hwy 2 At Kurve Inn Rd,43.912968,-78.622231,97,,,
00526,Hwy 2 At Broadview Rd,43.913101,-78.622437,97,,,
00527,Hwy 2 At Lake Ridge Rd,43.869778,-78.987091,92,,,
00528,Hwy 2 At Lake Ridge Rd,43.870003,-78.986923,93,,,
00529,Hwy 2 At Lambs Rd,43.911236,-78.659477,96,,,
00530,Hwy 2 At Lambs Rd,43.911259,-78.658417,96,,,
00531,Hwy 2 At Maple Grove Rd,43.910503,-78.723541,96,,,
00532,Hwy 2 At Maple Grove Rd,43.910809,-78.723907,96,,,
00533,Hwy 2 At Massey Dr,43.915283,-78.597740,97,,,
00534,Hwy 2 At Massey Dr,43.915550,-78.597160,97,,,
00535,Hwy 2 At Mearns Ave,43.912304,-78.670792,96,,,
00536,Hwy 2 At Mearns Ave,43.912506,-78.670074,96,,,
00537,Hwy 2 At Ontario St,43.911026,-78.684952,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00538,Hwy 2 At Prestonvale Rd,43.908588,-78.797539,95,,,
00539,Hwy 2 At Rickard Rd,43.912437,-78.639191,97,,,
00540,Hwy 2 At Roenigk Dr,43.912777,-78.695007,96,,,
00541,Hwy 2 At Roenigk Dr,43.913033,-78.695061,96,,,
00542,Hwy 2 At Rudell Rd,43.914371,-78.601791,97,,,
00543,Hwy 2 At Rudell Rd,43.914764,-78.600792,97,,,
00544,Hwy 2 At Rundle Rd,43.913940,-78.746056,96,,,
00545,Hwy 2 At Scugog St,43.912998,-78.692024,96,,,
00546,Hwy 2 At Simpson Ave,43.911354,-78.675484,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00547,Hwy 2 At Solina Rd,43.913841,-78.757553,95,,,
00548,Hwy 2 At Temperance St,43.911987,-78.688499,96,,,
00549,Hwy 2 At Trulls Rd,43.911026,-78.788071,95,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00550,Hwy 2 At Varcoe Rd,43.907124,-78.807495,95,,,
00551,Hwy 2 At Wicks Dr,43.864563,-79.010628,92,,,
00552,Hwy 2 At Galea Dr,43.865139,-79.007942,92,,,
00553,Hwy 47 At Goodwood Rd,44.033890,-79.202164,75,,,
00554,Hwy 47 At Welwood Dr,44.088596,-79.134453,76,,,
00555,Hwy 407 At Brock Rd,43.914635,-79.103279,86,http://www.gotransit.com/publicroot/en/station/station.aspx?station=BROU,,
00557,Hwy 7 At Lake Ridge Rd,43.939880,-79.018036,51,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00558,Hwy 12 At Couves Ln,44.148594,-79.013458,53,,,
00559,Hwy 12 At Front St,44.019382,-78.969025,51,,,
00560,Hwy 12 At Hwy 47,44.139286,-79.009712,53,,,
00561,Hwy 12 At Hwy 7A,44.074844,-78.981766,52,,,
00562,Hwy 12 At Jack St,44.148067,-79.013092,53,,,
00563,Hwy 12 At Jacobsen Blvd,44.187931,-79.031158,53,,,
00564,Hwy 12 At Jacobsen Blvd,44.187801,-79.030960,53,,,
00565,Hwy 12 At Ontario St,44.017052,-78.969429,51,,,
00566,Hwy 12 At Hwy 7A,44.074795,-78.981453,52,,,
00567,Hwy 12 At Scugog Line 10,44.139370,-79.009506,53,,,
00568,Hwy 7A At Brook St,44.079662,-78.980339,52,,,
00569,Hwy 7A At Rose St,44.079731,-78.980087,52,,,
00570,Hwy 7A At Scugog Line,44.096481,-78.960159,52,,,
00571,Hwy 7A At Scugog St,44.095577,-78.960991,52,,,
00572,John St At Nassau St,43.892708,-78.868256,94,,,
00573,King St At Athabasca St,43.906078,-78.818748,95,,,
00574,King St At Centerfield Dr,43.907406,-78.803909,95,,,
00575,King St At Central Park Blvd,43.901001,-78.848587,94,,,
00576,King St At Centre St,43.897125,-78.865158,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00577,King St At Division St,43.899174,-78.856384,94,,,
00578,King St At Eastlawn St,43.906120,-78.816734,95,,,
00579,King St At Farewell St,43.903027,-78.839592,94,,,
00580,King St At Grandview St,43.905575,-78.822929,95,,,
00581,King St At Grenfell St,43.894543,-78.876472,94,,,
00582,King St At Hancock Rd,43.913486,-78.767433,95,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00583,King St At Harmony Rd,43.904179,-78.834808,94,,,
00584,King St At Harmony Rd,43.904263,-78.834984,94,,,
00585,King St At Holt Rd,43.912483,-78.735275,96,,,
00586,King St At Keewatin St,43.905773,-78.826767,95,,,
00587,King St At Keewatin St,43.905949,-78.827606,95,,,
00588,King St At Kingsway College,43.905777,-78.821754,95,,,
00589,King St At Mary St,43.898300,-78.860085,94,,,
00590,King St At Park Rd,43.895390,-78.872658,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00591,King St At Prestonvale Rd,43.908443,-78.797409,95,,,
00592,King St At Ritson Rd,43.899891,-78.853271,94,,,
00593,Hwy 2 At Rundle Rd,43.913792,-78.746170,96,,,
00594,King St At Simcoe St,43.897591,-78.863113,94,,,
00595,King St At Solina Rd,43.913811,-78.756744,95,,,
00596,King St At Thornton Rd,43.890976,-78.892357,94,,,
00597,King St At Thornton Rd,43.890709,-78.894608,94,,,
00598,King St At Townline Rd,43.906376,-78.813972,95,,,
00599,King St At Townline Rd,43.906631,-78.814163,95,,,
00600,King St At Trulls Rd,43.910797,-78.788742,95,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00601,King St At Waverly St,43.891884,-78.888351,94,,,
00602,King St At Wilson Rd,43.902210,-78.843513,94,,,
00603,Kingston Rd At Alexanders Cros,43.867245,-78.999756,92,,,
00604,Kingston Rd At Audley Rd,43.868282,-78.995049,92,,,
00605,Kingston Rd At Denmar Rd,43.846081,-79.076477,91,,,
00606,Kingston Rd At Dixie Rd,43.828457,-79.098656,91,,,
00607,Kingston Rd At Dixie Rd,43.828930,-79.098595,91,,,
00608,Kingston Rd At Exit 394,43.822395,-79.110443,91,,,
00609,Kingston Rd At Exit 394,43.822376,-79.110954,91,,,
00610,Kingston Rd At Guild Rd,43.846222,-79.076736,91,,,
00611,Kingston Rd At Durham Centre Entrance,43.862579,-79.019279,92,,,
00612,Kingston Rd At 260 Kingston Rd,43.864384,-79.012596,92,,,
00613,Kingston Rd At Durham Centre Entrance,43.862541,-79.020714,92,,,
00614,Kingston Rd At Mill St,43.855934,-79.048538,92,,,
00615,Kingston Rd At Mill St,43.856297,-79.048042,92,,,
00616,Kingston Rd At 243 Kingston Rd,43.863987,-79.013084,92,,,
00617,Kingston Rd At 380 Kingston Rd,43.865582,-79.006958,92,,,
00618,Kingston Rd At Notion Rd,43.852367,-79.064804,91,,,
00619,Kingston Rd At Notion Rd,43.852131,-79.064590,91,,,
00620,Kingston Rd At Rosebank Rd,43.812687,-79.124092,91,,,
00621,Kingston Rd At Rosebank Rd,43.812523,-79.123894,91,,,
00622,Kingston Rd At Rougemount Dr,43.809654,-79.129097,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00623,Kingston Rd At Rougemount Dr,43.809353,-79.129379,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00624,Kingston Rd At Salem Rd,43.863716,-79.015244,92,,,
00625,Kingston Rd At Southview Dr,43.851616,-79.067116,91,,,
00626,Kingston Rd At Southview Dr,43.851749,-79.067558,91,,,
00627,Kingston Rd At Steeple Hill,43.817200,-79.118088,91,,,
00628,Kingston Rd At Steeple Hill,43.816814,-79.118179,91,,,
00629,Kingston Rd At Valley Farm Rd,43.842587,-79.081642,91,,,
00630,Kingston Rd At Valley Farm Rd,43.841736,-79.083138,91,,,
00631,Kingston Rd At Walnut Ln,43.831585,-79.095627,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00632,Kingston Rd At Walnut Ln,43.831600,-79.095985,91,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00633,Kingston Rd At Whites Rd,43.818901,-79.115974,91,,,
00634,Kingston Rd At Whites Rd,43.819401,-79.114677,91,,,
00635,Lake Ridge Rd At Clovelly Cove,44.349686,-79.194565,55,,,
00636,Lake Ridge Rd At 23305 Lake Ridge Rd,44.346348,-79.192848,55,,,
00637,Lake Ridge Rd At 31416 Lake Ridge Rd,44.346729,-79.193260,55,,,
00638,Mill St At Hunt St,43.847004,-79.023972,92,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00639,Mill St At Station Rd,43.850151,-79.025726,92,,,
00640,Osborne St At Sarah St,44.422600,-79.154121,55,,,
00641,Osborne St At Wood St,44.425003,-79.152977,55,,,
00642,Osborne St At Wood St,44.425865,-79.152756,55,,,
00643,Park Rd At John St,43.892292,-78.872017,94,,,
00644,Park Rd At King St,43.894627,-78.873146,94,,,
00645,Prince St At Liberty St,43.908310,-78.678856,96,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00646,Reach St At Sherrington Dr,44.110065,-78.961945,52,,,
00647,Reach St At Sherrington Dr,44.110214,-78.961830,52,,,
00648,Reach St At Simcoe St,44.112381,-78.951630,52,,,
00649,Reach St At Simcoe St,44.112179,-78.951828,52,,,
00650,Regional Rd 12 At 1590 Regional Rd 12,44.343731,-79.067284,54,,,
00651,Regional Rd 12 At Cedar Vale Cemetary,44.343857,-79.067230,54,,,
00652,Scugog St At Simcoe St,44.099968,-78.945099,52,,,
00653,Scugog St At Arrow St,44.099277,-78.947823,52,,,
00654,Scugog St At Arrow St,44.099434,-78.947517,52,,,
00655,Scugog St At High St,44.100212,-78.943207,52,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00656,Scugog St At Old Simcoe Rd,44.097729,-78.955307,52,,,
00657,Scugog St At Old Simcoe Rd,44.097851,-78.955093,52,,,
00658,Simcoe St At 1st Ave,43.883877,-78.857269,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00659,Simcoe St At 1st Ave,43.883862,-78.857414,94,http://www.gotransit.com/publicroot/en/station/station.aspx?station=XXXX,,
00660,Simcoe St At Balsam St,44.107399,-78.948807,52,,,
00661,Simcoe St At Balsam St,44.107319,-78.948921,52,,,
